filename,sku,image_path,brand,name,description,price,currency,image_url,section,fabric,fibre
Zara_324251214-808-1_1295.jpg,324251214-808-1,Zara_324251214-808-1_1295.jpg,Zara,METALLIC THREAD KNIT CROP TOP,Cropped top with round neck and long sleeves. Metallic thread detail.,29.9,USD,https://static.zara.net/photos///2023/I/0/1/p/3519/168/808/2/w/1920/3519168808_1_1_1.jpg?ts=1697613962081,WOMAN,fleece,flax_linen
Zara_324818214-615-3_642.jpg,324818214-615-3,Zara_324818214-615-3_642.jpg,Zara,WOOL BLEND SWEATER,Sweater made of wool and 5% cashmere blend fabric. Round neck and long sleeves. Rib trim.,69.9,USD,https://static.zara.net/photos///2024/V/0/2/p/5755/427/615/2/w/1920/5755427615_1_1_1.jpg?ts=1708012943770,MAN,serge,elastane_spandex
Zara_326844361-620-2_1272.jpg,326844361-620-2,Zara_326844361-620-2_1272.jpg,Zara,WOOL TANK TOP,Tank top made of 100% wool. Round neck.,39.9,USD,https://static.zara.net/photos///2024/V/0/1/p/1223/805/620/2/w/1920/1223805620_1_1_1.jpg?ts=1707755387685,WOMAN,chenille,cotton
Zara_327778433-401-2_180.jpg,327778433-401-2,Zara_327778433-401-2_180.jpg,Zara,ZIPPERED DENIM JACKET,"Boxy fit jacket made of unwashed denim fabric. This gives it a rigid appearance for the first few times it is worn that will soften over time as it is used.

Lapel collar and long sleeves with buttoned cuffs. Front patch pockets with flaps. All-over contrasting topstitching details. Front zip closure.

Origins special collection.",109.0,USD,https://static.zara.net/photos///2024/V/0/2/p/2553/420/401/2/w/1920/2553420401_1_1_1.jpg?ts=1707476593436,MAN,denim,ramie
Zara_327779049-105-1_1615.jpg,327779049-105-1,Zara_327779049-105-1_1615.jpg,Zara,JOGGER WAIST PANTS,"Mid-rise tapered pants with back elastic waistband. Front pockets and back false welt pockets. Side vents at hem. Front zip, metal hook, and interior button closure.",45.9,USD,https://static.zara.net/photos///2024/V/0/1/p/1608/020/105/2/w/1920/1608020105_1_1_1.jpg?ts=1702477332970,WOMAN,knit,viscose_rayon
Zara_327872886-811-2_223.jpg,327872886-811-2,Zara_327872886-811-2_223.jpg,Zara,DENIM OVERSHIRT,"Cropped fit overshirt made of cotton denim. Lapel collar and long sleeves with buttoned cuffs. Washed effect. Front button closure.

Origins special collection.",69.9,USD,https://static.zara.net/photos///2024/V/0/2/p/2553/422/811/2/w/1920/2553422811_1_1_1.jpg?ts=1707403748519,MAN,fleece,flax_linen
Zara_328232456-400-34_457.jpg,328232456-400-34,Zara_328232456-400-34_457.jpg,Zara,BAGGY FIT JEANS,Baggy jeans. Five pockets. Washed effect. Front zip and button closure.,69.9,USD,https://static.zara.net/photos///2024/V/0/2/p/0840/460/400/2/w/1920/0840460400_1_1_1.jpg?ts=1707468668792,MAN,denim,cotton
Zara_328250627-251-46_45.jpg,328250627-251-46,Zara_328250627-251-46_45.jpg,Zara,SUIT JACKET,Straight fit jacket made of dense stretch fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,169.0,USD,https://static.zara.net/photos///2024/V/0/1/p/4303/266/251/2/w/1920/4303266251_1_1_1.jpg?ts=1707230748539,MAN,denim,cotton
Zara_328544180-712-1_1144.jpg,328544180-712-1,Zara_328544180-712-1_1144.jpg,Zara,ZW COLLECTION MINI SKIRT,"ZARA WOMAN COLLECTION

Mini skirt with a high waist. Side hidden in-seam zip closure.

A mini skirt with a high waist that combines a minimalist design with vintage touches like the A-line silhouette which gives the hem a slight bell shape. A trendy skirt with a great visual impact and clean effect.

Matching jacket available.",49.9,USD,https://static.zara.net/photos///2024/V/0/1/p/2403/118/712/2/w/1920/2403118712_2_1_1.jpg?ts=1706871067781,WOMAN,jersey,cotton
Zara_328594167-800-46_65.jpg,328594167-800-46,Zara_328594167-800-46_65.jpg,Zara,STRAIGHT SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,129.0,USD,https://static.zara.net/photos///2024/V/0/2/p/4143/291/800/2/w/1920/4143291800_1_1_1.jpg?ts=1706277560254,MAN,faux_leather,leather
Zara_330417154-250-1_1363.jpg,330417154-250-1,Zara_330417154-250-1_1363.jpg,Zara,LITTLE BOW LACE BODYSUIT,"Long sleeve semi-sheer bodysuit with squared neckline and little bow trim. Bottom snap button closure.

This item is unlined.",35.9,USD,https://static.zara.net/photos///2024/V/0/1/p/4661/006/250/2/w/1920/4661006250_1_1_1.jpg?ts=1707928774668,WOMAN,knit,alpaca
Zara_335406779-445-36_466.jpg,335406779-445-36,Zara_335406779-445-36_466.jpg,Zara,SKINNY FIT JEANS,Skinny fit jeans. Five pockets. Washed effect. Cropped length. Front zip and button closure.,49.9,USD,https://static.zara.net/photos///2024/V/0/2/p/5585/425/445/2/w/1920/5585425445_1_1_1.jpg?ts=1703837752093,MAN,denim,cotton
Zara_338298229-251-1_1281.jpg,338298229-251-1,Zara_338298229-251-1_1281.jpg,Zara,RUFFLED SATIN EFFECT TOP,Round neck tank top. Back cut out detail. Small bow appliqu̩ at chest. Back metal hook closure.,39.9,USD,https://static.zara.net/photos///2024/V/0/1/p/2542/371/251/2/w/1920/2542371251_1_1_1.jpg?ts=1707296615215,WOMAN,organza,elastane_spandex
Zara_342197453-711-3_684.jpg,342197453-711-3,Zara_342197453-711-3_684.jpg,Zara,FLECKED KNIT STRUCTURED SWEATER,Long sleeve round neck sweater. Rib trim.,35.99,USD,https://static.zara.net/photos///2024/V/0/2/p/3284/403/711/2/w/1920/3284403711_1_1_1.jpg?ts=1702976146773,MAN,corduroy,hemp
